host_response_rate,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,property_type,room_type,accommodates,price,number_of_reviews,review_scores_rating,Prices per Person,,,number_of_reviews
100,100,t,,37.9666,23.74347,Entire apartment,Entire home/apt,4,65,,100,16.25,,,3
74,99,f,,37.98703,23.73767,Entire apartment,Entire home/apt,4,28,,60,7,,,2
,,f,,37.9764,23.72678,Entire apartment,Entire home/apt,2,45,,100,22.5,,,1
100,100,t,"Athina, Greece",37.98583,23.73798,Entire apartment,Entire home/apt,4,42,23,97,10.5,,,23
100,100,f,"Athina, Greece",37.99317,23.71147,Entire apartment,Entire home/apt,3,20,,100,6.666666667,,,1
,,f,"Athina, Greece",37.9914,23.72749,Entire apartment,Entire home/apt,6,60,,,10,,,0
88,100,t,"Athina, Greece",37.99679,23.73766,Private room in condominium,Private room,2,14,22,95,7,,,22
94,100,t,"Athina, Greece",37.97763,23.7317,Entire apartment,Entire home/apt,2,30,,96,15,,,9
60,99,f,"Athina, Attica, Greece",37.96763,23.7267,Entire apartment,Entire home/apt,4,25,15,95,6.25,,,15
100,100,t,"Athina, Greece",37.98758,23.72715,Entire apartment,Entire home/apt,4,30,,,7.5,,,0
100,98,t,"Athina, Greece",37.97378,23.71343,Entire apartment,Entire home/apt,4,39,,100,9.75,,,5
100,93,f,,37.9608,23.72461,Entire house,Entire home/apt,4,33,,,8.25,,,0
93,100,f,"Athina, Greece",37.99553,23.71924,Entire apartment,Entire home/apt,2,22,52,93,11,,,52
0,100,f,,38.00333,23.73212,Entire apartment,Entire home/apt,6,39,,100,6.5,,,1
100,,f,"Athina, Greece",37.96364,23.73426,Entire apartment,Entire home/apt,7,44,,100,6.285714286,,,1
100,100,f,"Athina, Greece",37.97602,23.71807,Entire apartment,Entire home/apt,3,30,47,94,10,,,47
100,,f,"Athina, Greece",37.97126,23.7463,Entire apartment,Entire home/apt,3,40,,100,13.33333333,,,1
,,f,"Athina, Greece",37.96765,23.72869,Entire apartment,Entire home/apt,4,275,,,68.75,,,0
,,,,37.97504,23.73351,Entire apartment,Entire home/apt,2,69,,,34.5,,,0
,,f,"Athina, Greece",37.99216,23.72982,Entire apartment,Entire home/apt,2,30,,100,15,,,2
100,100,f,"Αθήνα, Greece",37.99745,23.72536,Entire apartment,Entire home/apt,3,30,,100,10,,,9
90,97,t,,37.97707,23.73706,Entire apartment,Entire home/apt,2,99,,100,49.5,,,3
100,98,f,"Athina, Greece",37.96779,23.74969,Entire apartment,Entire home/apt,7,63,,,9,,,0
100,98,f,"Athina, Greece",37.97456,23.73238,Private room in apartment,Private room,3,33,,90,11,,,2
90,100,f,"Athina, Greece",37.97929,23.71121,Shared room in hostel,Shared room,1,14,,97,14,,,6
90,100,f,,37.97938,23.71309,Shared room in hostel,Shared room,1,12,10,88,12,,,10
,,f,,37.99473,23.72911,Entire apartment,Entire home/apt,3,38,,100,12.66666667,,,1
90,100,f,"Athina, Greece",37.98013,23.7117,Shared room in hostel,Shared room,1,14,,93,14,,,6
99,100,f,"Athina, Greece",37.98,23.74599,Entire apartment,Entire home/apt,8,69,18,91,8.625,,,18
74,99,f,"Athina, Greece",37.97114,23.71234,Entire apartment,Entire home/apt,3,30,,53,10,,,3
100,98,f,"Athina, Greece",37.97578,23.731,Private room in apartment,Private room,2,32,,93,16,,,8
100,98,f,,37.97438,23.73263,Private room in apartment,Private room,2,31,,87,15.5,,,3
100,100,f,"Athina, Greece",37.98085,23.72324,Entire apartment,Entire home/apt,4,85,,100,21.25,,,6
,,f,"Athina, Greece",37.96392,23.72476,Entire apartment,Entire home/apt,4,35,,,8.75,,,0
100,100,f,"Athina, Greece",37.98085,23.72443,Entire apartment,Entire home/apt,4,100,,100,25,,,1
,100,f,,38.01926,23.74072,Entire apartment,Entire home/apt,3,35,,,11.66666667,,,0
,,,,37.98417,23.73328,Entire apartment,Entire home/apt,7,80,,,11.42857143,,,0
75,90,t,"Athina, Greece",37.98175,23.71087,Entire apartment,Entire home/apt,2,32,,100,16,,,1
100,100,t,"Athina, Greece",37.97739,23.73007,Entire loft,Entire home/apt,2,37,32,98,18.5,,,32
,67,t,"Athina, Greece",37.97832,23.74551,Entire apartment,Entire home/apt,2,95,,100,47.5,,,2
,,f,"Athina, Greece",37.96219,23.71823,Entire apartment,Entire home/apt,5,105,,,21,,,0
100,100,t,"Athina, Greece",37.97903,23.72969,Entire loft,Entire home/apt,2,37,52,100,18.5,,,52
100,94,f,"Athina, Greece",37.98971,23.76558,Entire apartment,Entire home/apt,5,72,,100,14.4,,,1
,,f,"Athina, Greece",37.97668,23.73023,Entire apartment,Entire home/apt,4,28,,,7,,,1
100,,f,"Athina, Greece",38.00398,23.73695,Entire townhouse,Entire home/apt,8,65,,100,8.125,,,4
100,50,f,"Psiri, Athens, Greece",37.97702,23.72523,Entire apartment,Entire home/apt,4,65,,,16.25,,,0
100,50,f,"Psiri, Athens, Greece",37.97591,23.72563,Entire apartment,Entire home/apt,6,90,,100,15,,,2
100,100,t,"Athina, Greece",37.97728,23.72976,Entire loft,Entire home/apt,2,37,,100,18.5,,,8
100,100,f,"Athina, Greece",37.99379,23.7769,Entire apartment,Entire home/apt,6,49,12,90,8.166666667,,,12
100,100,t,"Athina, Greece",37.97767,23.73006,Entire loft,Entire home/apt,2,50,,100,25,,,4
100,100,f,"Athens, Attica, Greece",37.97626,23.72345,Entire house,Entire home/apt,4,38,,80,9.5,,,1
100,100,f,,37.97429,23.71573,Entire apartment,Entire home/apt,6,46,,,7.666666667,,,0
100,88,f,"Athina, Greece",37.98252,23.72561,Entire apartment,Entire home/apt,4,20,,96,5,,,9
100,88,f,,37.98281,23.72622,Entire condominium,Entire home/apt,4,19,22,98,4.75,,,22
100,88,f,"Athina, Greece",37.98323,23.72731,Entire apartment,Entire home/apt,4,23,16,91,5.75,,,16
,,f,"Athina, Greece",37.98116,23.73019,Entire apartment,Entire home/apt,2,60,,100,30,,,4
,100,f,"Athina, Greece",37.97637,23.73091,Entire apartment,Entire home/apt,2,56,,,28,,,0
100,100,t,,37.97683,23.73184,Room in hotel,Private room,2,72,,,36,,,0
100,100,t,,37.97683,23.73184,Room in hotel,Private room,3,80,,,26.66666667,,,0
100,100,t,,37.97683,23.73184,Private room in serviced apartment,Private room,4,120,,,30,,,0
,100,f,,37.96071,23.72177,Entire apartment,Entire home/apt,4,30,,100,7.5,,,1
100,100,f,"Athina, Greece",37.9723,23.74192,Entire apartment,Entire home/apt,5,44,,100,8.8,,,2
74,99,f,"Athina, Greece",38.00333,23.72861,Entire apartment,Entire home/apt,5,29,,,5.8,,,0
,0,f,,37.96773,23.75346,Entire apartment,Entire home/apt,4,60,,,15,,,0
100,100,t,,37.97683,23.73184,Room in hotel,Private room,2,100,,,50,,,0
100,100,t,,37.97683,23.73184,Room in hotel,Private room,2,120,,,60,,,0
100,100,t,,37.97683,23.73184,Room in hotel,Private room,3,132,,,44,,,0
100,100,t,,37.97683,23.73184,Room in hotel,Private room,2,140,,,70,,,0
100,99,t,"Athina, Greece",37.96257,23.73505,Entire apartment,Entire home/apt,2,49,56,100,24.5,,,56
,,f,,37.98466,23.73561,Entire apartment,Entire home/apt,6,100,,,16.66666667,,,0
100,100,f,,37.9707,23.74223,Entire apartment,Entire home/apt,2,41,,,20.5,,,0
100,60,f,,37.96932,23.72571,Entire apartment,Entire home/apt,9,90,,,10,,,0
100,100,t,"Athina, Greece",37.97355,23.73253,Entire apartment,Entire home/apt,3,31,21,97,10.33333333,,,21
100,100,t,,37.97195,23.73157,Entire apartment,Entire home/apt,3,35,19,99,11.66666667,,,19
100,100,f,"Athina, Greece",37.97126,23.74415,Entire apartment,Entire home/apt,4,52,,100,13,,,3
100,99,f,"Athina, Greece",37.98559,23.72214,Room in boutique hotel,Private room,3,44,,100,14.66666667,,,1
,,f,,37.97396,23.7335,Entire apartment,Entire home/apt,4,50,,,12.5,,,0
,100,f,,37.97503,23.72674,Entire condominium,Entire home/apt,4,350,,,87.5,,,0
100,99,f,,37.98638,23.72266,Room in hotel,Private room,2,30,12,85,15,,,12
100,99,f,,37.98638,23.72266,Room in hotel,Private room,2,39,,,19.5,,,0
100,99,f,,37.98678,23.72204,Room in boutique hotel,Private room,2,25,168,92,12.5,,,168
,100,t,"Athina, Greece",37.9789,23.70774,Private room in apartment,Private room,2,25,,,12.5,,,0
100,98,f,"Athina, Greece",37.98509,23.73864,Entire apartment,Entire home/apt,2,18,29,92,9,,,29
,80,t,,37.99374,23.72864,Entire apartment,Entire home/apt,4,70,10,98,17.5,,,10
100,88,f,"Athina, Greece",37.98161,23.72775,Entire apartment,Entire home/apt,4,25,28,93,6.25,,,28
100,88,f,"Athina, Greece",37.98145,23.7274,Entire apartment,Entire home/apt,4,24,22,95,6,,,22
100,97,t,"Athina, Greece",37.9779,23.72584,Entire apartment,Entire home/apt,4,36,37,96,9,,,37
96,100,t,"Athina, Greece",37.96144,23.74312,Entire apartment,Entire home/apt,6,64,,98,10.66666667,,,9
80,97,f,,37.9855,23.74094,Entire apartment,Entire home/apt,4,35,,98,8.75,,,9
96,100,t,"Athina, Greece",37.96313,23.74304,Entire apartment,Entire home/apt,6,75,,100,12.5,,,7
100,93,f,,37.98759,23.75512,Entire apartment,Entire home/apt,5,65,,,13,,,0
90,100,f,,37.97882,23.71123,Shared room in hostel,Shared room,2,20,25,92,10,,,25
99,99,t,,37.98665,23.73778,Entire apartment,Entire home/apt,4,31,30,99,7.75,,,30
100,,t,,37.97749,23.72762,Entire apartment,Entire home/apt,4,80,,100,20,,,4
100,96,f,"Athens, Greece",37.9676,23.72679,Entire apartment,Entire home/apt,5,92,,100,18.4,,,5
94,100,f,"Athina, Greece",38.00585,23.74244,Entire apartment,Entire home/apt,2,19,,80,9.5,,,3
100,96,t,"Athina, Greece",37.97517,23.71837,Entire apartment,Entire home/apt,6,100,33,99,16.66666667,,,33
100,100,t,"Athina, Greece",37.96637,23.72468,Entire apartment,Entire home/apt,7,64,22,99,9.142857143,,,22
,,f,"Athina, Greece",37.96699,23.72454,Entire apartment,Entire home/apt,8,60,,100,7.5,,,1
100,100,f,"Athina, Greece",37.97823,23.73944,Entire apartment,Entire home/apt,2,55,,,27.5,,,0
100,,f,"Athina, Greece",37.97859,23.74594,Entire apartment,Entire home/apt,2,45,,,22.5,,,0
99,99,f,,37.9769,23.75304,Entire apartment,Entire home/apt,2,23,,85,11.5,,,8
100,99,t,"Athina, Greece",37.97807,23.72814,Entire apartment,Entire home/apt,5,46,,80,9.2,,,1
100,94,t,"Zografou, Greece",37.97904,23.7566,Entire apartment,Entire home/apt,4,31,,,7.75,,,0
88,100,f,,37.96357,23.72196,Entire apartment,Entire home/apt,4,23,,20,5.75,,,1
100,94,t,,37.98158,23.7199,Entire apartment,Entire home/apt,2,26,30,96,13,,,30
100,94,t,"Athina, Greece",37.98287,23.71991,Entire apartment,Entire home/apt,4,31,23,100,7.75,,,23
100,100,t,"Athina, Greece",37.97832,23.74375,Entire apartment,Entire home/apt,4,50,,,12.5,,,0
88,100,f,,37.96639,23.72534,Entire apartment,Entire home/apt,2,23,,,11.5,,,0
88,100,f,,37.9557,23.72679,Entire apartment,Entire home/apt,4,25,,,6.25,,,0
,,f,"Athina, Greece",37.98616,23.72685,Entire apartment,Entire home/apt,2,50,,,25,,,0
100,100,f,,37.99326,23.72174,Entire apartment,Entire home/apt,2,20,,100,10,,,1
,,f,"Athina, Greece",37.98224,23.7565,Entire apartment,Entire home/apt,6,60,,,10,,,0
100,99,t,"Athina, Greece",37.96498,23.74923,Entire apartment,Entire home/apt,2,16,30,99,8,,,30
100,100,t,,37.99798,23.73861,Entire apartment,Entire home/apt,2,22,35,98,11,,,35
100,100,f,"Athina, Greece",37.98536,23.732,Room in boutique hotel,Private room,2,77,,,38.5,,,0
100,100,f,,37.97227,23.7322,Entire apartment,Entire home/apt,5,55,,100,11,,,1
0,67,f,,37.98062,23.74076,Entire apartment,Entire home/apt,3,30,,100,10,,,1
80,100,t,"Athina, Greece",37.96959,23.74434,Entire apartment,Entire home/apt,4,68,,100,17,,,3
100,96,t,"Athina, Greece",37.96676,23.72855,Entire apartment,Entire home/apt,6,83,,100,13.83333333,,,6
100,100,t,"Athina, Greece",37.97951,23.74387,Entire apartment,Entire home/apt,6,88,,97,14.66666667,,,6
0,0,f,"Athina, Greece",37.98913,23.72046,Entire apartment,Entire home/apt,3,18,,,6,,,0
100,100,f,"Athina, Greece",37.97669,23.72677,Entire apartment,Entire home/apt,4,83,,100,20.75,,,8
90,100,f,,37.97912,23.71174,Shared room in hostel,Shared room,1,11,74,90,11,,,74
100,88,f,"Athina, Greece",37.96965,23.70372,Entire apartment,Entire home/apt,3,25,,87,8.333333333,,,3
100,100,f,"Αθήνα, Greece",37.987,23.73049,Entire apartment,Entire home/apt,4,60,,,15,,,0
100,99,t,"Athina, Greece",37.97463,23.73233,Entire apartment,Entire home/apt,8,94,,83,11.75,,,7
100,,f,,37.99511,23.72203,Entire condominium,Entire home/apt,4,36,,,9,,,0
,,f,"Athina, Greece",37.96595,23.73412,Entire apartment,Entire home/apt,4,88,,,22,,,0
,100,f,"Athina, Greece",37.96912,23.72464,Entire apartment,Entire home/apt,4,67,,85,16.75,,,4
100,99,t,,37.97828,23.73793,Entire apartment,Entire home/apt,6,79,10,90,13.16666667,,,10
100,100,t,"Athina, Greece, Greece",37.97971,23.74316,Entire apartment,Entire home/apt,4,32,14,99,8,,,14
,100,t,"Athina, Greece",37.98519,23.71706,Entire apartment,Entire home/apt,4,25,,100,6.25,,,7
,,f,"Athina, Greece",37.98798,23.76814,Entire apartment,Entire home/apt,4,39,10,100,9.75,,,10
100,100,t,"Athina, Greece",37.96914,23.7453,Entire apartment,Entire home/apt,4,47,25,98,11.75,,,25
97,100,t,"Athina, Greece",37.9695,23.70794,Entire apartment,Entire home/apt,6,28,21,100,4.666666667,,,21
97,100,t,"Athina, Greece",37.96906,23.70697,Entire apartment,Entire home/apt,4,22,16,96,5.5,,,16
97,100,t,"Athina, Greece",37.96977,23.70687,Entire apartment,Entire home/apt,2,39,11,96,19.5,,,11
100,100,t,"Athina, Greece",37.99598,23.73994,Entire apartment,Entire home/apt,2,26,,,13,,,0
100,100,t,,37.99607,23.73649,Entire apartment,Entire home/apt,2,32,,,16,,,0
99,100,f,"Athina, Greece",37.99511,23.72708,Entire apartment,Entire home/apt,2,23,17,86,11.5,,,17
100,95,t,"Athina, Greece",37.96794,23.74982,Entire apartment,Entire home/apt,4,46,,100,11.5,,,4
100,94,t,,37.95422,23.72674,Entire apartment,Entire home/apt,4,54,,,13.5,,,0
100,99,f,,37.97259,23.73367,Entire apartment,Entire home/apt,2,64,,90,32,,,2
100,100,f,,37.98762,23.72921,Private room in apartment,Private room,2,16,20,84,8,,,20
100,100,t,,37.97837,23.74455,Entire apartment,Entire home/apt,2,25,,100,12.5,,,4
97,100,t,"Athina, Greece",37.96768,23.70794,Entire apartment,Entire home/apt,4,30,13,95,7.5,,,13
97,100,t,"Athina, Greece",37.96795,23.70618,Entire apartment,Entire home/apt,4,29,,100,7.25,,,4
100,90,t,"Athina, Greece",37.97847,23.72303,Entire apartment,Entire home/apt,3,26,,100,8.666666667,,,2
100,100,f,"Athina, Greece",37.99622,23.7547,Entire apartment,Entire home/apt,2,39,,100,19.5,,,9
100,90,t,"Athina, Greece",37.98009,23.7153,Entire apartment,Entire home/apt,2,30,,90,15,,,2
100,100,t,,37.99508,23.72703,Entire apartment,Entire home/apt,1,150,,96,150,,,5
88,100,t,"Athina, Greece",37.99339,23.73005,Entire apartment,Entire home/apt,6,70,,100,11.66666667,,,2
83,100,t,,37.96824,23.72894,Entire apartment,Entire home/apt,3,45,,100,15,,,3
100,,f,"Athina, Greece",37.99062,23.72331,Entire apartment,Entire home/apt,2,30,,,15,,,0
100,94,f,"Athina, Greece",37.97514,23.71319,Entire apartment,Entire home/apt,4,54,,100,13.5,,,2
,,,"Athina, Greece",37.97576,23.71838,Entire apartment,Entire home/apt,4,70,24,95,17.5,,,24
,,,"Athina, Greece",37.96808,23.73159,Entire apartment,Entire home/apt,5,70,,90,14,,,2
,100,f,"Athina, Greece",37.98563,23.74357,Entire apartment,Entire home/apt,4,40,,,10,,,0
100,100,t,,37.97744,23.72166,Entire loft,Entire home/apt,7,60,,,8.571428571,,,0
100,100,t,,37.9776,23.72319,Entire loft,Entire home/apt,5,40,,,8,,,0
100,100,t,,37.97875,23.72189,Entire loft,Entire home/apt,5,40,,,8,,,0
100,83,t,"Αθήνα, Ελλάδα, Greece",38.01056,23.72017,Entire house,Entire home/apt,8,55,,100,6.875,,,4
100,100,t,,37.97803,23.72214,Entire loft,Entire home/apt,5,50,,,10,,,0
100,100,t,,37.97892,23.72324,Entire loft,Entire home/apt,5,50,,,10,,,0
100,100,t,,37.97917,23.72365,Entire loft,Entire home/apt,7,75,,,10.71428571,,,0
100,100,t,,37.97742,23.72156,Entire loft,Entire home/apt,2,75,,93,37.5,,,3
100,90,t,"Αθήνα, Αττική, Greece",37.99809,23.74207,Private room in bed and breakfast,Private room,2,20,,90,10,,,2
,,f,"Athina, Greece",37.99697,23.71629,Entire apartment,Entire home/apt,4,45,,,11.25,,,0
,,f,"Athina, Greece",37.96344,23.72582,Entire apartment,Entire home/apt,2,23,,,11.5,,,0
100,100,t,"Athina, Greece",37.97715,23.7308,Entire apartment,Entire home/apt,4,30,11,98,7.5,,,11
100,100,f,"Athina, Greece",37.98124,23.73776,Entire apartment,Entire home/apt,2,42,,78,21,,,9
90,100,f,,37.98073,23.71302,Shared room in hostel,Shared room,1,13,,93,13,,,6
,,f,,37.96364,23.72476,Entire apartment,Entire home/apt,4,60,,,15,,,0
100,100,t,"Athina, Greece",37.98731,23.7274,Entire apartment,Entire home/apt,3,25,,,8.333333333,,,0
,,f,"Athina, Greece",37.99713,23.74457,Entire apartment,Entire home/apt,2,45,,,22.5,,,0
0,0,f,"Athina, Greece",37.9968,23.73202,Entire apartment,Entire home/apt,2,30,,,15,,,0
88,100,f,,37.96282,23.71903,Entire apartment,Entire home/apt,2,23,,,11.5,,,0
100,91,t,,38.00347,23.72519,Entire apartment,Entire home/apt,6,65,,100,10.83333333,,,1
100,91,t,,38.00347,23.72519,Entire apartment,Entire home/apt,6,75,,100,12.5,,,7
,,f,,37.99221,23.73304,Entire apartment,Entire home/apt,4,46,,100,11.5,,,6
100,100,f,"Athina, Greece",37.97793,23.73169,Entire apartment,Entire home/apt,4,99,,100,24.75,,,3
100,100,f,,37.97636,23.73189,Entire condominium,Entire home/apt,6,89,,90,14.83333333,,,2
100,100,f,,37.9765,23.72992,Entire condominium,Entire home/apt,6,119,17,92,19.83333333,,,17
86,99,f,,38.01133,23.73431,Entire apartment,Entire home/apt,2,49,,,24.5,,,0
86,99,f,,38.00959,23.73502,Entire apartment,Entire home/apt,4,50,,91,12.5,,,7
99,100,f,"Athina, Greece",37.96491,23.7298,Entire apartment,Entire home/apt,4,29,20,82,7.25,,,20
99,100,f,"Athina, Greece",37.96491,23.7298,Entire apartment,Entire home/apt,4,30,10,84,7.5,,,10
100,75,t,"Athina, Greece",37.9692,23.74405,Entire loft,Entire home/apt,2,30,,100,15,,,6
100,100,t,"Athina, Greece",37.99054,23.72873,Entire apartment,Entire home/apt,6,45,,100,7.5,,,9
100,94,t,,37.96958,23.7295,Entire apartment,Entire home/apt,6,91,,,15.16666667,,,0
100,94,t,,37.95636,23.72665,Entire apartment,Entire home/apt,2,66,,,33,,,0
90,100,t,"Athina, Greece",37.97599,23.7291,Entire condominium,Entire home/apt,16,839,,,52.4375,,,0
,,f,"Athina, Greece",37.98616,23.76756,Entire apartment,Entire home/apt,6,60,,100,10,,,1
100,100,t,"Athina, Greece",37.99197,23.75422,Entire apartment,Entire home/apt,2,50,,,25,,,0
,,f,,37.99674,23.72444,Private room in apartment,Private room,2,22,,,11,,,0
,,f,,37.9624,23.72641,Entire apartment,Entire home/apt,2,50,,,25,,,0
,100,t,"Athina, Greece",37.97149,23.70828,Entire apartment,Entire home/apt,2,21,16,95,10.5,,,16
,,f,"Athina, Greece",37.97411,23.72818,Entire apartment,Entire home/apt,4,57,,60,14.25,,,2
100,100,f,"Athina, Greece",37.97602,23.71519,Entire apartment,Entire home/apt,5,43,,88,8.6,,,5
0,100,f,,37.95695,23.72446,Entire apartment,Entire home/apt,4,18,,64,4.5,,,5
100,99,t,,37.96238,23.73465,Entire apartment,Entire home/apt,4,50,20,99,12.5,,,20
100,100,t,"Athina, Greece",37.96868,23.7266,Entire apartment,Entire home/apt,6,50,14,94,8.333333333,,,14
100,100,t,"Athina, Greece",37.97669,23.72677,Entire apartment,Entire home/apt,3,88,47,100,29.33333333,,,47
0,,f,,38.00936,23.73796,Entire apartment,Entire home/apt,2,30,,,15,,,0
100,100,t,,37.96659,23.73094,Entire apartment,Entire home/apt,6,112,,100,18.66666667,,,1
0,,f,"Athina, Greece",37.97782,23.73697,Entire apartment,Entire home/apt,6,350,,,58.33333333,,,0
,,f,,37.98669,23.73308,Entire apartment,Entire home/apt,6,120,,100,20,,,1
100,64,t,,38.00755,23.72887,Entire apartment,Entire home/apt,2,40,,100,20,,,5
100,64,t,,37.99407,23.72432,Entire apartment,Entire home/apt,2,25,,100,12.5,,,1
100,99,f,,37.99984,23.72379,Entire apartment,Entire home/apt,6,69,,93,11.5,,,3
0,0,f,,37.97362,23.7326,Entire loft,Entire home/apt,3,30,,100,10,,,1
70,100,f,"Athina, Greece",37.97223,23.7496,Entire condominium,Entire home/apt,3,23,,,7.666666667,,,0
80,97,f,"Athina, Greece",37.98557,23.74008,Private room in apartment,Private room,1,12,,,12,,,0
100,86,f,"Athina, Greece",37.99604,23.73515,Entire apartment,Entire home/apt,4,44,,96,11,,,5
,,f,"Athina, Greece",37.97715,23.72726,Entire apartment,Entire home/apt,3,70,,,23.33333333,,,0
,,f,"Athina, Greece",37.97562,23.72903,Entire apartment,Entire home/apt,3,80,,100,26.66666667,,,1
100,100,f,"Athina, Greece",37.965,23.72273,Entire apartment,Entire home/apt,4,56,,100,14,,,2
98,97,t,"Athina, Greece",38.00697,23.73714,Entire apartment,Entire home/apt,4,30,39,99,7.5,,,39
99,100,f,"Athina, Greece",37.97478,23.73482,Entire apartment,Entire home/apt,2,39,,67,19.5,,,3
100,100,f,,37.97725,23.71367,Entire apartment,Entire home/apt,4,57,,,14.25,,,0
98,96,f,"Athina, Greece",37.97914,23.72331,Entire apartment,Entire home/apt,4,8,19,97,2,,,19
98,96,f,"Athina, Greece",37.97914,23.72331,Entire apartment,Entire home/apt,4,6,17,91,1.5,,,17
98,98,f,,37.97044,23.74026,Entire apartment,Entire home/apt,8,96,,100,12,,,6
,,,"Athina, Greece",37.97857,23.7406,Entire apartment,Entire home/apt,6,97,,100,16.16666667,,,1
100,100,f,"Athina, Greece",37.96706,23.72646,Entire apartment,Entire home/apt,6,75,,100,12.5,,,4
100,100,t,"Athina, Greece",37.96673,23.72339,Entire apartment,Entire home/apt,6,46,31,100,7.666666667,,,31
100,99,t,"Athina, Greece",37.96226,23.71857,Entire apartment,Entire home/apt,2,21,70,94,10.5,,,70
